speedX,speedY,speedZ,angle,trackPos,rpm,gear_state,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18,wheelSpin_0,wheelSpin_1,wheelSpin_2,wheelSpin_3,CMD_steer,CMD_accel,CMD_brake,CMD_gear
-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,11612.8,0.0,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227,0.0,0.0,0.0,0.0,-0.16599930639462773,1.0,0.0,1
-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,11893.5,0.0,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227,0.0,0.0,0.0,0.0,-0.16599930639462773,1.0,0.0,1
-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,12174.1,0.0,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227,0.0,0.0,0.0,0.0,-0.16599930639462773,1.0,0.0,1
-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,12454.7,0.0,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227,0.0,0.0,0.0,0.0,-0.16599930639462773,1.0,0.0,1
-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,12735.6,0.0,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227,0.0,0.0,0.0,0.0,-0.16599930639462773,1.0,0.0,1
-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,13017.4,0.0,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227,0.0,0.0,0.0,0.0,-0.16599930639462773,1.0,0.0,1
-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,13300.3,0.0,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227,0.0,0.0,0.0,0.0,-0.16599930639462773,1.0,0.0,1
-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,13584.3,0.0,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227,0.0,0.0,0.0,0.0,-0.16599930639462773,1.0,0.0,1
-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,13869.5,0.0,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227,0.0,0.0,0.0,0.0,-0.16599930639462773,1.0,0.0,1
-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,14155.8,0.0,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227,0.0,0.0,0.0,0.0,-0.16599930639462773,1.0,0.0,1
-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,14443.2,0.0,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227,0.0,0.0,0.0,0.0,-0.16599930639462773,1.0,0.0,1
-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,14731.7,0.0,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227,0.0,0.0,0.0,0.0,-0.16599930639462773,1.0,0.0,1
-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,15021.4,0.0,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227,0.0,0.0,0.0,0.0,-0.16599930639462773,1.0,0.0,1
-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,15312.3,0.0,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227,0.0,0.0,0.0,0.0,-0.16599930639462773,1.0,0.0,1
-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,15604.2,0.0,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227,0.0,0.0,0.0,0.0,-0.16599930639462773,1.0,0.0,1
-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,15897.4,0.0,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227,0.0,0.0,0.0,0.0,-0.16599930639462773,1.0,0.0,1
-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,16191.7,0.0,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227,0.0,0.0,0.0,0.0,-0.16599930639462773,1.0,0.0,1
-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,16487.1,0.0,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227,0.0,0.0,0.0,0.0,-0.16599930639462773,1.0,0.0,1
-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,16783.8,0.0,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227,0.0,0.0,0.0,0.0,-0.16599930639462773,1.0,0.0,1
-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,17080.9,0.0,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227,0.0,0.0,0.0,0.0,-0.16599930639462773,1.0,0.0,1
-0.00913045,-0.00302988,0.00318209,0.00822276,0.333439,17378.1,0.0,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227,0.0,0.0,0.0,0.0,-0.16599930639462773,1.0,0.0,1
-0.0173776,0.014365,0.00251834,0.00871485,0.33345,17972.4,0.0,5.70581,12.6459,22.5469,139.769,90.6279,77.1414,71.4874,67.1893,64.4281,61.8894,59.5475,57.3807,54.6058,51.7549,47.1634,40.0059,31.0009,22.7403,11.2174,0.793244,-0.821048,1.05393,-1.0834,-0.16559693495152852,1.0,0.0,1
0.260391,-0.0247096,0.0039848,0.00864094,0.33344,5249.36,1.0,5.70546,12.6432,22.534,139.874,90.6711,77.1724,71.5139,67.2125,64.4491,61.9087,59.5654,57.3973,54.6207,51.7682,47.1742,40.0141,31.0067,22.7438,11.2181,-0.552382,0.265727,-0.536377,-0.42154,-0.16565304296929406,1.0,0.0,1
0.142748,-0.00655206,0.00529001,0.00869721,0.333425,5264.23,1.0,5.70592,12.6458,22.5461,139.789,90.6348,77.1459,71.4911,67.1923,64.4308,61.8917,59.5495,57.3825,54.6074,51.7562,47.1642,40.0064,31.0012,22.7405,11.2174,0.740086,-0.130548,0.756832,0.812732,-0.16559860591895093,1.0,0.0,1
0.291857,-0.000717734,0.00455191,0.00869768,0.33342,5235.99,1.0,5.70596,12.6459,22.5473,139.785,90.6325,77.1441,71.4894,67.1909,64.4293,61.8904,59.5482,57.3813,54.6061,51.755,47.1632,40.0055,31.0007,22.7403,11.2173,-0.660612,0.49945,-0.545536,-0.545536,-0.16559562471404596,1.0,0.0,1
0.773149,0.0169315,0.00717421,0.00900095,0.33345,5235.99,1.0,5.70747,12.6575,22.6052,139.342,90.4466,77.0095,71.3741,67.0888,64.3356,61.8041,59.4686,57.3073,54.5393,51.6952,47.1136,39.9678,30.974,22.7244,11.2142,1.59027,1.36362,4.48866,4.48866,-0.16535968245547897,1.0,0.0,1
1.64284,-0.00257716,0.0189677,0.00933331,0.333445,5235.99,1.0,5.70944,12.6711,22.674,138.849,90.2361,76.8565,71.2419,66.972,64.228,61.7047,59.3764,57.2217,54.4617,51.6254,47.0557,39.9231,30.9428,22.7058,11.2105,2.27083,2.30243,5.62787,5.62787,-0.16508147674545734,1.0,0.0,1
2.64354,-0.0388469,0.0377648,0.00967472,0.333405,5235.99,1.0,5.71177,12.6861,22.7509,138.332,90.0127,76.6925,71.1004,66.8464,64.1123,61.5975,59.2768,57.1288,54.3774,51.5491,46.9919,39.8737,30.9081,22.6854,11.2064,1.84729,1.96597,6.07799,6.07799,-0.16477762603913954,1.0,0.0,1
3.58239,-0.0685391,0.0587288,0.0100791,0.333329,5235.99,1.0,5.71478,12.7046,22.8469,137.718,89.744,76.4948,70.9293,66.6942,63.9717,61.4671,59.1554,57.0159,54.2745,51.4562,46.9138,39.813,30.8657,22.6603,11.2013,2.7083,2.82452,6.25822,6.25822,-0.16440289811912948,1.0,0.0,1
4.48927,-0.0945396,0.0768011,0.0105635,0.333215,5235.99,1.0,5.71859,12.7273,22.9662,136.983,89.4213,76.2564,70.7227,66.5102,63.8016,61.3095,59.009,56.8791,54.1497,51.3433,46.8189,39.7391,30.8139,22.6295,11.1951,3.6545,3.77403,6.76679,6.76679,-0.16394211745002796,1.0,0.0,1
5.3844,-0.11959,0.0889131,0.01114,0.333068,5235.99,1.0,5.72321,12.7548,23.1121,136.117,89.0379,75.9732,70.4771,66.2917,63.5993,61.1217,58.8342,56.7159,54.0009,51.2088,46.7056,39.6508,30.7521,22.5927,11.1875,4.48163,4.61475,7.48743,7.48743,-0.16338785797066016,0.550983642608802,0.0,1
6.06602,-0.151989,0.0912776,0.0117413,0.332882,5235.99,1.0,5.72833,12.7845,23.2728,135.214,88.6354,75.6747,70.2176,66.0602,63.3852,60.9228,58.6489,56.5429,53.843,51.0655,46.5847,39.5561,30.6859,22.5534,11.1794,5.03173,5.154,5.51911,5.51911,-0.1627928194228085,0.9186035902885957,0.0,1
6.79557,-0.169078,0.084014,0.0124127,0.332661,5235.99,1.0,5.73417,12.8182,23.4576,134.218,88.1896,75.3434,69.93,65.8033,63.1473,60.7019,58.4431,56.3507,53.6672,50.9061,46.4503,39.4506,30.612,22.5096,11.1702,5.58154,5.7675,7.26104,7.26104,-0.16212150929745187,0.5513635472107644,0.0,1
7.3262,-0.184586,0.0797416,0.0131809,0.332387,5235.99,1.0,5.74105,12.8577,23.6793,133.089,87.6795,74.9635,69.5992,65.508,62.8738,60.4477,58.2059,56.1288,53.4646,50.7223,46.2946,39.3285,30.5265,22.4587,11.1596,7.07499,7.27181,6.99734,6.99734,-0.1613424570170822,0.9193287714914589,0.0,1
8.05803,-0.197099,0.0809097,0.0139953,0.332111,5235.99,1.0,5.74823,12.8994,23.9192,131.918,87.1494,74.5685,69.2554,65.201,62.5895,60.1833,57.9597,55.8985,53.2541,50.5313,46.1333,39.2016,30.4375,22.4057,11.1484,7.75457,7.92618,8.84336,8.84336,-0.16052405614902446,0.5518427831552927,0.0,1
8.67136,-0.217897,0.0911036,0.0148522,0.331805,5235.99,1.0,5.75595,12.9442,24.1844,130.701,86.5946,74.1544,68.8948,64.8785,62.2905,59.9053,57.7002,55.656,53.0323,50.3299,45.9629,39.0673,30.3435,22.3496,11.1366,8.13611,8.16217,7.92905,7.92905,-0.1596548628469121,0.920172568576544,0.0,1
9.39248,-0.231935,0.104456,0.0157902,0.331468,5235.99,1.0,5.76441,12.9936,24.4868,129.396,85.9963,73.7069,68.5048,64.5298,61.967,59.6045,57.4197,55.3935,52.7923,50.1119,45.7785,38.9217,30.2414,22.2888,11.1236,8.43412,8.46221,10.0959,10.0959,-0.15870234922134432,0.5523892952335967,0.0,1
9.9987,-0.24842,0.121158,0.0167682,0.331101,5235.99,1.0,5.77341,13.0462,24.8214,128.055,85.3771,73.243,68.0997,64.1671,61.6306,59.2914,57.1276,55.1201,52.542,49.8844,45.5857,38.7691,30.1346,22.225,11.11,8.74912,8.88951,9.11734,9.11734,-0.1577011163222956,0.9211494418388522,0.0,1
10.6954,-0.259781,0.135721,0.0178229,0.330702,5235.99,1.0,5.78317,13.1037,25.2027,126.638,84.7185,72.7485,67.668,63.7808,61.272,58.9576,56.8158,54.8281,52.2747,49.6416,45.3797,38.6057,30.0203,22.1568,11.0954,9.30416,9.56833,11.2981,11.2981,-0.15661969357225772,0.5530140919283226,0.0,1
11.2825,-0.275227,0.149868,0.0189187,0.330267,5235.99,1.0,5.79351,13.1647,25.6289,125.192,84.0412,72.2386,67.2222,63.381,60.9011,58.6121,56.4931,54.526,51.9976,49.3896,45.1659,38.4358,29.9013,22.0856,11.0801,9.94926,10.2659,10.3508,10.3508,-0.15548552961722592,0.922257235191387,0.0,1
